LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-61,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,DA:E8:35:FB:B6:DA,-60,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,movistar2,4GHZ_13B602,78:29:ED:13:B6:02,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:30,1900-01-00 00:00:00,movistar2,4GHZ_13B602,78:29:ED:13:B6:02,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:30,1900-01-00 00:00:00,movistar2,4GHZ_13B602,78:29:ED:13:B6:02,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:30,1900-01-00 00:00:00,,72:E3:27:57:D6:6C,-85,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,72:E3:27:57:D6:6C,-87,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,72:E3:27:57:D6:6C,-88,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,72:E3:27:57:D6:6C,-87,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,72:E3:27:57:D6:6C,-87,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,72:E3:27:57:D6:6C,-88,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,60:E3:27:57:D6:6C,-32, ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:30,1900-01-00 00:00:00,,72:E3:27:57:D6:6C,-87,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,72:E3:27:57:D6:6C,-86,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,72:E3:27:57:D6:6C,-87,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:30,1900-01-00 00:00:00,,68:59:11:1A:9F:E8,-33, ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:30,1900-01-00 00:00:00,movistar2,4GHZ_13B602,78:29:ED:13:B6:02,-2, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:30,1900-01-00 00:00:00,Francisca,68:59:11:1A:9F:E8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:30,1900-01-00 00:00:00,movistar2,4GHZ_13B602,78:29:ED:13:B6:02,-2, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:30,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:30,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,,B0:FC:36:54:4D:B9,-71,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,,B0:FC:36:54:4D:B9,-71,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,,B0:FC:36:54:4D:B9,-71,,0.000000,0.000000,0.000,0.000,Client
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-27 17:47:31,1900-01-00 00:00:00,Procase,E4:AB:89:F6:48:CE,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
